"HolderAddress","Balance","PendingBalanceUpdate"
"0x1b5ba2d9c2512401ddaa1f4c107b8bb0804c329c","39,996","No"
"0x7e721a473a00c485e12027d5bd9fa8adab74f385","39,996","No"
"0xa7efb10b66f03187a5f00361d6f061099df83a85","39,996","No"
"0xb86c345cb39f0faed7d586b719f972a975dc67b5","39,996","No"
"0x7db97533094cbe1c1ae68053b9fd5153f83425d2","39,996","No"
"0xbe816139669d0ce624f764c9e7cc230c4be5b0ff","39,996","No"
"0xb9eda01d393f2dee509f51aa25e1e44124c5855d","39,996","No"
"0x81bb702ed2b688dd003a79b5f23c0248ee5b8de2","39,996","No"
"0x00032c9cf173cbeaf930591988797164ed5ff37e","39,996","No"
"0x13e8484026332bc3cf653f83878b1d8b3c91e270","39,996","No"
"0xa21d53d4e5fee6296a26cbceb722504e192ebaa6","39,996","No"
"0x74bb9ad1e8bb6d8eb1f292028663d1dd47d55b9d","39,996","No"
"0xc72ce8af9b6acfa24abf77b2b17026b99cf9a99f","39,996","No"
"0x508514736dcde3ff4569bb9e455d6a6504ed1179","39,996","No"
"0xf514663cdece9db0848da1ef97e12b022667de9e","39,996","No"
"0x70a99f71f42dee3b1e2bd7a2a07d847bf1ec912b","39,996","No"
"0x693e9f9c7124bef82ebacff89c2b82c25eb5fd41","39,996","No"
"0x48580372d0363288b64553fddcb6f139f95e756a","39,996","No"
"0x9e5695d30648b5cca52d628c756bbf82639a38b5","39,996","No"
"0xc60b6234954225dc94fcf9d414378c47b7f7f890","39,996","No"
"0xf52d6e3643a97f4b93dbc2266d308677966e0dbd","39,996","No"
"0x1998b7510b11799bee2521386ae2af1aca0ef831","39,996","No"
"0xe3a223bbf623aeb8b4b5b9522ee6ada9e7b38dbe","39,996","No"
"0xc51e72d8789de94d4804bd1e10cd0b966c304d25","39,996","No"
"0xfee9b07e9f4f8d9cda974c502db58e68e71feba1","39,996","No"
"0x3c40c788df04ee53657b706b7e0379c895cd7084","39,996","No"
"0xd54202a61025a6b040019d8b7853a35dbfd6c83c","39,996","No"
"0x0881887aa309d269d0fdafe4e1316cf7cc431516","39,996","No"
"0xc19d184e1d049ec5d4c71f7064f3fef1b0783b25","39,996","No"
"0x210ca328bb7a7dfb01dfc292d4f6110584504e61","39,996","No"
"0x032d1880de7ab9717e615a52a510c54a0d192a2c","39,996","No"
"0x00d2172a0ca23bb25e9927cd35f4a46800281673","39,996","No"
"0x70cb5fee36887c8466df912aa1db4c2ff79cecfa","39,996","No"
"0x93f039e44a5f9304bbf8167f7aa7062bced7c5be","39,996","No"
"0xe5411bca1a18763f8a988c1c5d7a67941bb7bb99","39,996","No"
"0x69de8eac53358b331ae3493370f504df444f9967","39,996","No"
"0x2671aaa6cfcdd4e5728f71e4732f3749d6a40954","39,996","No"
"0x21651fc51705175c3870848cfe0f98434a387ab8","39,996","No"
"0xef2504b4ff2c3b67a1cbaafb0ce1900298ccd85b","39,996","No"
"0x4d98df7f5e4ec1c9a7a11efef2f0c0f0830e30b2","39,996","No"
"0x8edba0cac7606a64fe8a1fcf65a2dc9bd5be2812","39,996","No"
"0x26f54a08e133406a8db30b4569448acdbf7265d8","39,996","No"
"0x769318e91642b265875265987196ebde1c7db1f1","39,996","No"
"0x8d2fa5d7772f27ac7983ea057c5f9959419e879f","39,996","No"
"0x8cb3f229d6b4ace1777e0a3a8f26adc89686db7a","39,996","No"
"0x53274a6bdf6dc39d9b47e3d08231c99fa5c9df5d","39,996","No"
"0x37e67740e2fe2c9e52d11fe68c710311fc0ff816","39,996","No"
"0x70b2a2f45f862a631455425f1751cac123b6fb12","39,996","No"
"0x44c899df2b9ad60bdfecef654ef4937229113c3c","39,996","No"
"0xdfef136c1140e4bb1c3d30bd2138bcbca6dfc832","39,996","No"
"0xd031c002feaa644dc91b6cadfcac455eb362287e","39,996","No"
"0xb68144cdbbf164408a60a1a19b2632ab9453172b","39,996","No"
"0x69479e95985960d8f191424ab4f4e748a5bdc492","39,996","No"
"0x632bd51476051a0c499d0486e28d4397e9e5fa01","39,996","No"
"0xc6a6c1b04e3f062da63b088096646f1174d992aa","39,996","No"
"0x747d2fb8c8efdfdfe26d40cef01468cbc89c2a5e","39,996","No"
"0x944421209edf003ad94f7a14a53189ab9b3707f5","39,996","No"
"0xb4c4e9c2dd6e873aa5a4dd49576ae97501901118","39,996","No"
"0xb13e4c8e35b9248efdc913708043793449578876","39,996","No"
"0x4499eae0608daabf3ed4085cd2aa294b76429f6b","39,996","No"
"0x854cec961901547e686d3a9116590c124140ede5","39,996","No"
"0x9798f926fa1177409718c28711a02ca8fac51f26","39,996","No"
"0x6842b228f739390d638279fa607128969297dffe","39,996","No"
"0xefe5dd541629f590db9a6e04a40c844a333ebbca","39,996","No"
"0xc90627d28e4e0699d44cec23369c58f63b68695e","39,996","No"
"0x4147b4489c0c2eca8013cfb11e09d6d9929feea8","39,996","No"
"0x206a20f5be5c41e6d3833f4331c44c3d249a3235","39,996","No"
"0x11cdc9e67279f97dec98c55fd0a6e0081e304024","39,996","No"
"0xfc44f6e2a72fef05fe683ff3b44f81c999491313","39,996","No"
"0xd81150593a3c7e0554c195182f4cfcc5fe321cbb","39,996","No"
"0x6c28c310ca2fd1c01da3bfdf5234e9b88fc8c31c","39,996","No"
"0x903b1d43f7cb741ee2f53fd72df6ea615cee7886","39,996","No"
"0x889d16d9e06fc96a631fb2b155d85f47083f4d92","39,996","No"
"0xb66495a1f9af47d7c7b1a52786b9ac096c356736","39,996","No"
"0x319186da956a85db9db51a37e5412a4d1d0ca967","39,996","No"
"0x127190fd7a2fc34534394f7b889d1b78cd34921f","39,996","No"
"0xc992bb4e59c741d26739b90b161ae7237f075a3d","39,996","No"
"0x9f16a2f95e0cda1925becf3afcac4fd411f5a5b2","39,996","No"
"0x3ba273b0fff6d633c1ca94d63460f4319a2b4622","39,996","No"
"0x2f5a2244893b887d33a751e69d9e70749b48655c","39,995","No"
"0x08317d7fde0a221480e98272a9c26de63f0ac518","32,449","No"
"0x8d5c360d38d8bf98f3883302e3bd639d2ad5bf7d","31,605","No"
"0xbbff6e5aa36641fc335c60d4549478b9f4a14ef9","30,067","No"
"0x3d634a048932a2e81df59934f0139182b958ff21","28,046","No"
"0x39a843e72a821aa568ce8eede7b3cde5d4609c43","26,143","No"
"0x39c89876ff884aa44fe75152426f9e2c303e80ac","23,435","No"
"0x339a4934b54f4e0a81e8587eeaf4525e4d5efff6","20,000","No"
"0xa42a225f13c7d998a68ebc509eeec88c50782206","19,998","No"
"0xcffa9276bfa4c048a764359417f4c3628611b600","19,998","No"
"0x4b06714d4e16427e562a919e2cfb6e3391416776","19,998","No"
"0xaa6a5fa2bf01931e802ed2d8a58de673b5e7e85b","19,998","No"
"0x51397cd462841d1e612fc89646e4f16b92c4b28f","19,998","No"
"0x419c8c2fb4b8b5b380e3ba4ec3108693ddd00ccf","19,998","No"
"0xf62bd33f6da68d1ef2e78d2a9462eb790c36ffab","18,999.04917047184170056","No"
"0xf50b7445df5aad70367ca0cb2057964fdf2e07e8","18,969.284548837579563484","No"
"0xc2228479be897f3d39c9b9da4c26f1e86704a1f0","17,654","No"
"0x2b728b456a91a9a568ed4ffe01a536cfd7537568","17,609.628845857215875696","No"
"0x92c11135735dfb2e0e29dc4574f85f2c8b4f0f51","17,549","No"
"0xd6efe39439eaa70454ab9da83a5a7c47e7bf1607","14,174","No"
"0xeeb93a2198084d7470c30170406694de43c77b75","14,040.945","No"
"0xd9b5e498ad3c40b89e97a8ebf8f73f3af89c65ac","13,417.360391646159825908","No"
"0xaa30abad69a8f1c50c2d74b617d91f4fd490e89b","13,133.947784737087253847","No"
"0x9891e1ddcb7e5f0ce86dd3a0176a293ef77471a0","12,500","No"
"0xc17e7e16db7807a96c26119b6898232eab11d70a","11,445","No"
"0x97281b13b3c276cbe636e346c3544d13c0668232","11,429.002296598768493263","No"
"0x228a65c92a390d992e583c9d9fc5e8cd235f8911","11,339","No"
"0x41282cb2493be17bdc36163037e4b6c7689d5c22","10,732","No"
"0x074ea5b9854308f0079587c14a71740237eb8011","10,253.514824327752289416","No"
"0xe851c73442635b67fc09eba8304ff5367f6942ed","10,000","No"
"0x0f8a070fe2541538cf21796ae5e3f6f25a89bace","9,999","No"
"0xe8e508cb1b115cddb225d3ed9befa486d85768b0","9,999","No"
"0x1f895b095a2329b2f461d0e84e80eded4243d017","9,999","No"
"0x67cadb839fb26b26395ba488bd30a9718fbafb4e","9,999","No"
"0x3f899d886ea591a4071659394ed530739db5c514","9,999","No"
"0x46b3311fe98aaf880e1e0fa77081f7c2755d77ad","9,999","No"
"0x9a086c1c2dbe25d5966dc3d6d3570b048a990192","9,999","No"
"0x29d15c66562c70d985c3cef4e0fcb273ceae5723","9,999","No"
"0x050a5c20354af8947a112838c55119ae4e37f3fe","9,999","No"
"0x710d458dd1f686933ecccd7772ceb44ba0003f38","9,999","No"
"0x56232bcbcc87656e78c4351649a211c0f173f371","9,999","No"
"0xf1f9e02e1e19713112857bcb07c7ab1b5cfd9ab6","9,999","No"
"0x72114194fccbf05c46a32629f83a1848b9e32e2c","9,999","No"
"0x068b413ea3b80b0009f4b9c47d6ce7d1dfd4edc4","9,999","No"
"0xf99945c92efed2e14f1b6f3c448fa9cd426e7d8f","9,999","No"
"0xb05d053a3d0337b7cf37bb7a612b2aad42dccc6c","9,999","No"
"0x20860fbe07767589974ed6f9e07a2e8b5b040943","9,999","No"
"0x7a15590918c888d16df7df302f1efbb87a723207","9,999","No"
"0x74c6b6fc7aecdfc436c76a50a7a2fc1d824f0caa","9,999","No"
"0x46739c962511eb5c9d3f796eec85958248916fdb","9,999","No"
"0x45985822eca7354d9606a3766205d07720e05d73","9,999","No"
"0x0fe76e568503700341cbe2ee8079d3f6cb51db2e","9,999","No"
"0x99bbf9d0c9421e38bb3b9a208a5aada6ce70a39c","9,999","No"
"0xff109980281abfd215fe359ecb5c26a919e501d4","9,999","No"
"0x6f82f5ca0ebdea298f106a1f836625379bd97888","9,999","No"
"0x6fcede4113b7d5df38489c2da9de55e95c5ebfce","9,999","No"
"0xce18671cfc489f338eb886169fcf836a1f0a01e9","9,999","No"
"0xdc04bfe735237511cb2697cf5a41d0c6e9fda0b5","9,999","No"
"0x5b528a119baea2dd59dd52a70aa3df12c0c8d43b","9,999","No"
"0xd31e6691b14f39e52d8048c6167cac9303dc89b3","9,999","No"
"0x7e6f4fa12d843895f219c9e93de767d3f72e433e","9,999","No"
"0x0b9c27c33267ac9f19b7c1776440a61bcd2e0b87","9,999","No"
"0x656bc91e3f3a85d6a39755a7e4d0752bade96f4f","9,999","No"
"0xb09d7b34718baccbfb11d388aa8391650ce337fe","9,999","No"
"0x93ff737a95ffe02499c70678bebd9654545fe25a","9,999","No"
"0xf5b2ce2334272545e89a891bd1840176f8710072","9,999","No"
"0xd7b9b3b1c5cf72510660833921ce15ba662461d2","9,999","No"
"0x5d453f408aede4bdb488c3b559d55e7fe61d4847","9,999","No"
"0x9d6791d847588cdac6218a6be39c4212b878d483","9,999","No"
"0x88795d478c2d4d9283deeb72be963d0f0d7d67f3","9,999","No"
"0xa978b4c578a3cae4a165c86cf8d14dcac7782454","9,999","No"
"0x890f20c03567171bbbbc8eb022951b84267e47ef","9,999","No"
"0xeefd479202c86d18fd99fb68e47d79e893f51b79","9,999","No"
"0xa29179615cc1ba40550fe3b8441b175d12127229","9,999","No"
"0x805214a6de88c014d2eff64f5fee17077722b704","9,999","No"
"0x761ced82afc3421a2de9f9217ba85183b9f5e882","9,999","No"
"0xfdcd348786644f6cb53dbbb5407185aacae60307","9,999","No"
"0x8858c98173c43d0b9224837a3c59260adec0c2e5","9,999","No"
"0xd2c7796e819d1d3345c5bc31a26d655fef87bf3a","9,999","No"
"0xc68e8b0f4f6b4c744ef8c48ce4f4c45894f53450","9,999","No"
"0xf0e820425d2c44b783349363bddc6d08358303c0","9,999","No"
"0x0e82ae089c0f4300d6d855c82c466640ac021608","9,999","No"
"0xc139ba789e8d0c032b5ee98f1a68daf71753316b","9,999","No"
"0xbab11c4f09951890dc6a2fb04d0129f1fc75c7c0","9,999","No"
"0x69bb0dc4cf03dee91e28748c70554725e767665f","9,999","No"
"0xb4d97ad0e879953b84dd29d8bb5ec4b0fe9f147d","9,999","No"
"0xf2aebd3593c40968a58bc66ff81c99adc7f1baa9","9,999","No"
"0x90ca54792a51fd143cdec68276739708faec9393","9,999","No"
"0xae4bf1b9e975f0386236a312f4dabf4875a4597e","9,999","No"
"0x5256ef627da4d2d8dc964419ea72c6c56cb891b7","9,999","No"
"0xb69b488d88c0614f2a8a38329b278f85471012a7","9,999","No"
"0xe81938d9c7ee46bbc24a1343f5ec3eea7bb46db4","9,999","No"
"0xbb310bf16b15b6afa94f9eaeaf65d64ac23adace","9,999","No"
"0xadc999d2f3ca1b36d34aabcaf0cda80cd864f649","9,999","No"
"0x42fadfd6f39236ea7b38a0ed0d1ad5a391f16e19","9,999","No"
"0xbbba9465c39324cb97f664bef43605a2b319fae0","9,999","No"
"0x44f9e9375be3ef5872869e85702e5eb587b79ae2","9,999","No"
"0xa340a038ad71e525260ebba851d9071d75e8da69","9,999","No"
"0x45a4e591ea97eab5b2df66c6c36672ec2c995f0a","9,999","No"
"0x4e6b78ce70777da9b1b75d1624d562b7584f97e0","9,999","No"
"0x28ad8dddbda0876ba552c432df31d2024197615c","9,999","No"
"0xbe8db7cdb97db32b18406395ba08fc05479bd8df","9,999","No"
"0xbf824bad47b5982c153c4e56f7d7b811167b8bb8","9,999","No"
"0x7b851b4f3605c8619a4c986ff9d22025bfbd1055","9,999","No"
"0x059da8aec988922e29ac5bf6fbcd722d3fe39d40","9,999","No"
"0xa3df1cf6cdb2e5a96a6a8b31c1032439478869da","9,999","No"
"0xd815e582ffafcaf26f7e3405e171b04db06aa156","9,999","No"
"0x9a805071eedcedabdbcdd2a87bce3d333a35ce96","9,999","No"
"0xd2743e04aeecdb955ed6937690fc1e7fd6825e54","9,999","No"
"0xa07358cfd553e7349531318177d5f64407a96a0b","9,999","No"
"0x90ab745c5ab788d099258fbbfecf89b87ba291d4","9,999","No"
"0x833fb51280ad469c9aa969fd1cf381bbcb672402","9,999","No"
"0x626e1949967485ec733a5567fd814d2d89f07c07","9,999","No"
"0x59cb96b1e2f921fbff14a351bc3af4cdaef201af","9,999","No"
"0xc1be656137271f025dbbb2d2b29098ab465891a8","9,999","No"
"0x538b3b4f46bad2431d0bb2285566c21b70cf0709","9,999","No"
"0xa90371c60437751e2965230b50c2e7258581430f","9,999","No"
"0x85114f5640411ecb36c7663273a9583afe14bf95","9,999","No"
"0xd73bfa5cb5fdf23dac5d7ae13dc836e964355deb","9,999","No"
"0xaa18570d86e07708baf79b5c3b99ab55d122c8d4","9,999","No"
"0x46d17a29fa1b753a540e88ff6c18cdb01e15bec6","9,999","No"
"0xbd24c6e57f9bb39d3930f2bd1e5a574d77395980","9,999","No"
"0x1e80a9c2098c96d98c09ce1bbb0c91b4813a5321","9,999","No"
"0x1ffd5f04ef9453d4e316269b5280b7884062b258","9,999","No"
"0x0faed99ca12d06da690535c769e6e9b188141340","9,999","No"
"0x431c8fc08835ed7e278e9ff34ba3d73968255456","9,999","No"
"0x471289306b7c50ca38ad1ad789be530f9f4caa93","9,999","No"
"0xc83cb150e68dd9b7dc004db2c7aeba3bdee3e338","9,999","No"
"0x850f3789ed2ecb71547c872add751f9152877759","9,999","No"
"0x59de2cf2f6c82eca40f08c163ee6c36415cf8ae2","9,999","No"
"0x35307b84d5d46fa0ce74e9c09955afad888d8243","9,999","No"
"0x47f7b044390bb16b2ab424e5d014f736d35b1c69","9,999","No"
"0x78d5a02bf1576e0040bd009d14adf7e40a53f999","9,999","No"
"0x6699022041b70b242f11a8a62de3457e48512d7d","9,999","No"
"0xebb8e727837b29cb7ea7ff47031bf59c83d82cf0","9,999","No"
"0xf10a8c3d77f4ec74a7c1c0ec6df6cdc8968f3cfb","9,999","No"
"0xf3f1c1f44d6d5a1cd89bd9ee6393827fd41b8454","9,999","No"
"0x3e3a9fbb9a1021563f6bacd8679eb4605f51894d","9,999","No"
"0x1261f33a50790fb95de4178c97e7be029b514061","9,999","No"
"0xab256529a5b47ef61b574db201adf446c3eb8e59","9,999","No"
"0x3e0f22f82538497fad20376cac2d4c4982ca64af","9,999","No"
"0x870c33432cba0ba4716b67dce64ed023921c9cca","9,999","No"
"0x939ff69c224a89ca4eba8da6faf37fc3ecfc4fb5","9,999","No"
"0x985161b3fcc418a29440b4e5a9c69ac72c181828","9,999","No"
"0x68482456bcbeb7c9712fb5d6e6519afcbaf25b2f","9,999","No"
"0x48601929083c804304ad1c1530ed5ec3c89db467","9,999","No"
"0xbe3255f6224a3cbdce723917b6425be149267bac","9,999","No"
"0x89163ac8661905e50c7491579786caa7e23880df","9,999","No"
"0xf0e04c3912518b2ae0dddcf5c60eafb97eac706c","9,999","No"
"0xa53e1af917f4fb957d27b294afebb352a311204a","9,999","No"
"0x550a985a31334774e0f2b3092eead9d64c0c7c9b","9,999","No"
"0x5c477bbd1fb832662a3a74c1dd7e9fde9915a27a","9,999","No"
"0x708b51adb1398788cb3511a53e541ee09578365d","9,999","No"
"0x000090a31a127136567bf977751e455c2c78ce84","8,870","No"
"0x0fccab6848d59c45b758dc1c9057e618b157231f","7,729.665736987675611371","No"
"0x36548e932c0f5bcc39d8a54e158920dc04fd9161","7,585","No"
"0x434bbb706883a463b94b276d7c5f8f7512b7aaf1","7,365","No"
"0xd2f3a1c2b758d424efc87818e88f5e08a5e4405e","6,855","No"
"0xd874ecda3e1ff9f0d2b4c80cb8c1caa095cd0725","6,025","No"
"0xa98927c354537265b0fb7d0401954585a410fa0d","5,640","No"
"0x818759f980696b7927a690345b910c8031200298","5,450","No"
"0x9e4cd4eecbf62d4178a72e0383fc540c0e913257","5,450","No"
"0x1389c5ceccae06168c4c15702064f2d23858c714","5,140","No"
"0xf1eaab0866cedf431ad849fc8217a17a84a39361","5,000","No"
"0x70907a09d1ad9c07315fab397c52ac35d3338d98","5,000","No"
"0x9670046ae1f9abaf5b5be4fade9d23f651ef2ddb","4,950","No"
"0x5bca8db15e59821d85abb96e8ea917ae3dc2d26a","4,810","No"
"0x7cf62bae6bb76148a07a87148613c78041b7bfcd","4,240","No"
"0x2a206eb039c7fb518b4c78c2234ce9e9e70202b0","4,200","No"
"0x880e0ce34f48c0cbc68bf3e745f17175ba8c650e","4,087.396758930999822","No"
"0xdd2e815764cd0b3ef323570cd2b1fee301cb2116","4,035","No"
"0x2fca661c0a563a4f3af1511c80d8391a4a5de79d","4,010","No"
"0x217365c60c9b6c7855e41a6759c0c7eff60ab2d5","3,785","No"
"0x86451c877d617dae12960bfbd51242452249763b","3,710","No"
"0xdba93bcb7ebbd1edcb0148f44d29f2fcf8cebdde","3,605","No"
"0x63679e206251ef25f5d44bf2e1149b543b693212","3,600","No"
"0xdc699e0a55386cfd938ab765ec8898b504f2da7b","2,745","No"
"0x887da819b8cdf8082327d0c21f59059e6e36195c","2,300","No"
"0x845226fa5657539ab6ef76b199102fe305dc6102","2,295","No"
"0xfa73591c193417be35dd401a3004817a7c311faf","2,140","No"
"0xcab6da7183ba1e32d7a7aea8beff365d400ad4bb","2,120","No"
"0xf5c5b10e29bf35e98feb44cc831d04cc58881299","2,065","No"
"0xe8aea5ea4d064c9769a430208347f6aefc4796d7","1,911.25","No"
"0xfc7c8c71f19d96504552418766f62717f2009dba","1,880","No"
"0xb3d08b455ba86c5ed9bc55d499e6d3d8f9f07bc9","1,880","No"
"0x728eeec5de2deb4a11014afb73f556f73a745363","1,850","No"
"0x8c835bd4b71667e8f7423a94553b222eeb458905","1,825","No"
"0xfac61ac5ab78a2cadaf285478a106a1ddc500d86","1,800","No"
"0xa1522ae152f335f31e2bbabbd51d8e3f0ccb8108","1,640","No"
"0xe5c709f75ebdec82357c22606462bfc462314aee","1,458.02735495941143888","No"
"0xc668fbda1146d810b7da93474fb6607771e4d7f8","1,434.895063148964030722","No"
"0x50d1c8cba91fcef3537be3183c036fc7b87e7997","1,405","No"
"0xfbc522c676e1a49fc7aae2faaa506e351716b6c1","1,400","No"
"0x7f01d22fd4f69c2efabec8a0f975a9f47684a26e","1,315.480661783358674953","No"
"0x923423c3666d75ccb9c05110423ba4cfe9ead207","1,285","No"
"0x999ccc046997e70c5c420072e2ae8149905b51eb","1,170","No"
"0x830f221ee283694fbd4a9441e601edd5ee9bc46e","1,140","No"
"0x4ac88c188f3ad91fb3523c3bdcfb1ad059d80528","1,110","No"
"0x0e501ad05e2dfbc1c4f2611b630482f9d3847280","1,035","No"
"0xe121bef185b1560bb6c5497013075ce1152d517b","1,020","No"
"0x81022f7ea6ae4bfc378e1df0c5cb2009cbada9d8","1,000","No"
"0xb241a66c29762b27da3df6fcf4c64f32b8f29326","1,000","No"
"0xc6cd053fb19911c97df0bcca05dd6b54da43552e","1,000","No"
"0xcefa601a53e2ffe4d43f2c80073b8e3022741446","1,000","No"
"0xb86f3445c0be6c53116aa135c2b0c47b7688327d","1,000","No"
"0x5ab8993b1cb29467235cccd15525bd23dbcae603","1,000","No"
"0x5c185db4f64deae50982992198c33af0462034fd","865","No"
"0x08ad7c0fb1b0e4f8f3e3c5a164eb2b06bcd00dcb","750","No"
"0x339a0f66ddf5abe5eadf167fafc9093ed285bc63","700","No"
"0x50f89a3fc02d73e47dd8ed08a934a1f19f6639a4","650","No"
"0x63b0a0d33fe906c668b1de4875bfaf562a9d8c5b","643.597235000670435432","No"
"0xf8ccdf70e5f79cf8147fa7832cdbd470d32b82e8","600","No"
"0xf5edcbf986ef1c4ad28ba47c9d870d073b3fb8c1","530","No"
"0x61539d914e920658ee359ccf45260698dd2c2eda","500","No"
"0x9208e4efa907efc6e3a31c8c6195b00706bd790e","495","No"
"0x5da9c5fdfb16738c3b5e04ec8e42d4b27bc2296e","490","No"
"0xeb522bc5f6c9a2087d8d1cb9da4ef0beef59a5c9","485","No"
"0xd4938ab7c2157331a2237040c26a683bf783181b","395","No"
"0x3f360fce2c00062eff0e12f05a322aea04da4d36","335","No"
"0x5b1b061838bf62f372d97fe58a49511a77b63e3f","265","No"
"0xa82f9d526d2e28986111a4258379553bf0868070","250","No"
"0xbd6c7b0d2f68c2b7805d88388319cfb6ecb50ea9","250","No"
"0xf67e63af69786f7417f85559fad7bab5452d4c03","235","No"
"0x198bc9253b9638c846bc4fae9d22556e8c25737c","225","No"
"0x6e3f524e5552d363dd7b14c4ee2197044f6ecd39","190","No"
"0x5a7dafb713135209e3f2715afe1e5eafbf011da1","185.25","No"
"0x7120e5103311307269e4bfb930da58024148ca76","175","No"
"0x29b373842b9e713f69ce6bf148943699ca457430","150","No"
"0x84bb11c4a6f11b659d8f05a33fefeacd37633058","135","No"
"0x9521ecd6f6d29653a48834c853acdc46a7a47caa","130","No"
"0x4b57d83d0c15c67f74dc7ab216d53e325bae0c76","120","No"
"0x33a792c0a596e58287b55a8f3247a83418b89458","120","No"
"0x3225d9157ab4b623b9f3aeecfe2a295efd0c88db","115","No"
"0x356acc8d75e84487075117505e431f8875ca0a99","83.559170471841580545","No"
"0xf0eb8ff2da1524309b1e8faf7e0b02d29216405a","70","No"
"0xf2eb6d77aa583777a3cbb8b3dd890451a62fc14c","65","No"
"0xc587e345775ef6f56689f81d9332cd4fbf210fa4","40","No"
"0x388c0c77cbcab224e62dfcb0127312d00756eb72","40","No"
"0x15fc29deb85b2b1efc192ea9815fd912a09341f2","35","No"
"0x1af3608d7494d643c047210d7e00df827b04fc3e","30","No"
"0xf372d6d95f7ca340f46641b163df29beb54afc71","30","No"
"0x839965f40beda49a37b5d1d1f32a3a31436859a4","10","No"
"0x0000a5337d9fa3f39d593bd025a557007cca4785","5","No"
"0x5080400dc58ed05e9bb0046ba3d121d5c757d8fc","5","No"
"0x52866fd157577897ce627022b9c19bd2e622fd7a","4.091488247178178","No"
"0x830b1ecc62214e0ca639e70ee38990af30c78081","1","No"
"0xb62489d9d94e3f243d0e25a2d7012071b74b71cb","1","No"
"0x8972378832265ee5ca732c02c3a5fa455b78e111","0.243400494672731984","No"
"0xb158a9117722f10f579ed666d6a47aa479f503e6","0.000394455511747014","No"
"0x09f1ac2a83d9daf0fe48286220cb762367031800","0.000000006158756788","No"
"0x441d92dfb35dee554ca70d099af28ad0e2eaaa14","0.000000003455050592","No"
"0xdc6fafe4cf61231e70934866416a19ef02818409","0.000000000834964464","No"
"0xa01cd5b68265b972b73a713f6d824d1a6d3612b0","0.000000000000000514","No"
"0x6e4141d33021b52c91c28608403db4a0ffb50ec6","0.000000000000000001","No"
"0x3ced11c610556e5292fbc2e75d68c3899098c14c","0.000000000000000001","No"
